latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
38.67357,-122.11163,308.23,0.58,0.7,2020-08-22,1104,N,VIIRS,n,2,293.95,3.53,N,0
38.66602,-122.10988,303.79,0.58,0.7,2020-08-22,1104,N,VIIRS,n,2,293.67,3.34,N,0
38.66947,-122.14426,311.86,0.58,0.7,2020-08-22,1104,N,VIIRS,n,2,292.72,3.4,N,0
38.66742,-122.13753,316.85,0.58,0.7,2020-08-22,1104,N,VIIRS,n,2,292.99,2.53,N,0
38.66591,-122.13258,304.46,0.58,0.7,2020-08-22,1104,N,VIIRS,n,2,292.77,2.53,N,0
38.66441,-122.12766,309.23,0.58,0.7,2020-08-22,1104,N,VIIRS,n,2,292.58,1.55,N,0
38.66279,-122.12234,314.98,0.58,0.7,2020-08-22,1104,N,VIIRS,n,2,293.08,1.55,N,0
38.65809,-122.12994,303.33,0.58,0.7,2020-08-22,1104,N,VIIRS,n,2,292.13,1.55,N,0
38.63625,-122.10441,345.84,0.58,0.7,2020-08-22,1104,N,VIIRS,n,2,295.18,9.46,N,0
38.63335,-122.09492,307.39,0.58,0.7,2020-08-22,1104,N,VIIRS,n,2,293.86,5.09,N,0
38.65207,-122.202,307.31,0.58,0.7,2020-08-22,1104,N,VIIRS,n,2,291.86,1.73,N,0
38.65385,-122.23064,308.84,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,292.03,1.18,N,0
38.60617,-122.12101,312.38,0.58,0.7,2020-08-22,1104,N,VIIRS,n,2,293.14,1.89,N,0
38.66772,-122.52519,302.34,0.56,0.68,2020-08-22,1104,N,VIIRS,n,2,292.29,1.06,N,0
38.66053,-122.52425,304.24,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,292.66,2.24,N,0
38.65115,-122.49372,302.6,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,291.61,1.97,N,0
38.65342,-122.52354,303.75,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,291.94,2.24,N,0
38.65121,-122.51638,314.15,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,292.17,3.73,N,0
38.64819,-122.50656,313.76,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,292.43,3.73,N,0
38.64553,-122.49792,317.38,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,292.31,1.97,N,0
38.59841,-122.34538,308.29,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,291.72,2.58,N,0
38.59661,-122.33955,311.38,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,291.81,2.58,N,0
38.59501,-122.33438,303.31,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,291.68,2.18,N,0
38.59051,-122.34235,348.44,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,293.01,8.87,N,0
38.58593,-122.3276,319.36,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,293.48,3.53,N,0
38.57953,-122.32948,325.26,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,293.52,3.53,N,0
38.64806,-122.4948,324.19,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,292.68,3.55,N,0
38.65583,-122.52063,308.24,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,293.02,1.79,N,0
38.65356,-122.51306,308.06,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,292.73,1.79,N,0
38.65057,-122.50313,312.62,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,292.41,3.55,N,0
38.59425,-122.33989,333.56,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,292.62,3.5,N,0
38.64801,-122.5175,303.64,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,291.82,1.79,N,0
38.59604,-122.34576,306.99,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,291.58,4.58,N,0
38.59266,-122.33463,301.35,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,291.29,3.5,N,0
38.5881,-122.34251,334.2,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,291.69,4.83,N,0
38.58354,-122.32755,326.15,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,293.58,3.68,N,0
38.5771,-122.32929,317.59,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,292.47,3.68,N,0
38.57438,-122.34319,304.46,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,291.81,3.69,N,0
38.57244,-122.33686,319.17,0.57,0.69,2020-08-22,1104,N,VIIRS,n,2,291.66,3.55,N,0
38.4828,-122.31783,306.42,0.58,0.69,2020-08-22,1104,N,VIIRS,n,2,291.03,2.62,N,0
38.69957,-123.093,306.9,0.52,0.67,2020-08-22,1104,N,VIIRS,n,2,290.34,2.09,N,0
38.48195,-122.31792,309.63,0.58,0.69,2020-08-22,1104,N,VIIRS,n,2,291.14,3.39,N,0
38.70058,-123.09255,306.23,0.52,0.67,2020-08-22,1104,N,VIIRS,n,2,289.7,1.09,N,0
37.78525,-120.25664,295.81,0.76,0.77,2020-08-22,1104,N,VIIRS,n,2,282.57,1.97,N,0
37.78274,-120.24902,304.1,0.76,0.77,2020-08-22,1104,N,VIIRS,n,2,282.52,1.33,N,0
38.66298,-123.1011,302.56,0.52,0.67,2020-08-22,1104,N,VIIRS,n,2,290.46,2.68,N,0
38.66122,-123.09518,301.55,0.52,0.67,2020-08-22,1104,N,VIIRS,n,2,291.1,2.58,N,0
38.57581,-122.94527,324.61,0.53,0.67,2020-08-22,1104,N,VIIRS,n,2,292.2,3.43,N,0
38.57415,-122.93977,321.01,0.53,0.67,2020-08-22,1104,N,VIIRS,n,2,292.41,3.43,N,0
38.60079,-123.09494,311.31,0.52,0.67,2020-08-22,1104,N,VIIRS,n,2,291.41,1.39,N,0
38.58566,-123.06712,311.59,0.52,0.67,2020-08-22,1104,N,VIIRS,n,2,290.49,2.68,N,0
38.58377,-123.06088,311.92,0.53,0.67,2020-08-22,1104,N,VIIRS,n,2,291.72,2.43,N,0
38.57719,-122.9446,321.97,0.53,0.67,2020-08-22,1104,N,VIIRS,n,2,291.44,3.89,N,0
38.57561,-122.93926,318.58,0.53,0.67,2020-08-22,1104,N,VIIRS,n,2,292.18,3.25,N,0
38.57161,-122.94857,305.12,0.53,0.67,2020-08-22,1104,N,VIIRS,n,2,291.88,1.39,N,0
38.60154,-123.09516,310.39,0.52,0.67,2020-08-22,1104,N,VIIRS,n,2,291.53,1.86,N,0
38.58657,-123.06719,310.73,0.53,0.67,2020-08-22,1104,N,VIIRS,n,2,290.53,1.6,N,0
38.58471,-123.06094,311.46,0.53,0.67,2020-08-22,1104,N,VIIRS,n,2,291.38,1.6,N,0
38.54097,-122.95908,314.38,0.53,0.67,2020-08-22,1104,N,VIIRS,n,2,292.02,1.66,N,0
38.53804,-122.97195,308.49,0.53,0.67,2020-08-22,1104,N,VIIRS,n,2,291.55,1.39,N,0
38.53657,-122.96701,302.38,0.53,0.67,2020-08-22,1104,N,VIIRS,n,2,291.35,1.39,N,0
38.01601,-122.11355,304.7,0.61,0.71,2020-08-22,1104,N,VIIRS,n,2,294.12,2.14,N,2
38.03707,-122.83138,308.07,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,290.17,2.66,N,0
38.03239,-122.8387,321.08,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,289.94,4.3,N,0
38.03082,-122.8335,331.17,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,290.71,6.47,N,0
38.02535,-122.81538,300.08,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,288.36,3.09,N,0
38.02616,-122.84088,319.35,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,289.87,4.3,N,0
38.01987,-122.8429,315.99,0.56,0.69,2020-08-22,1104,N,VIIRS,n,2,288.11,2.43,N,0
37.51444,-121.52705,298,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,286.16,0.86,N,0
37.51233,-121.52039,299.74,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,286.92,1.58,N,0
37.49086,-121.52311,298.64,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,288.23,1.76,N,0
37.51595,-121.69563,320.2,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,290.41,3.35,N,0
37.51825,-121.70287,309.48,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,289.04,3.39,N,0
37.51592,-121.7188,314.01,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,290.57,1.46,N,0
37.51387,-121.71233,303.01,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,290.23,1.37,N,0
37.51194,-121.70625,303.18,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,289.83,1.37,N,0
37.49179,-121.64288,301.95,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,291.27,3.34,N,0
37.489,-121.63409,307.59,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,290.97,3.6,N,0
37.51181,-121.7291,300.27,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,288.8,1.46,N,0
37.50953,-121.72192,302.9,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,289.6,1.46,N,0
37.50892,-121.74319,299.33,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,288.68,1.58,N,0
37.50678,-121.73646,313.56,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,290.34,1.58,N,0
37.50454,-121.72941,300.31,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,290.05,2.17,N,0
37.50338,-121.74895,300.08,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,290,1.27,N,0
37.50122,-121.74215,306.28,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,291.45,1.58,N,0
37.49917,-121.73572,302.71,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,291.55,1.58,N,0
37.43729,-121.542,298.94,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,288.9,1.5,N,0
37.49551,-121.7474,332.17,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,292.14,4.35,N,0
37.49759,-121.7539,318.74,0.65,0.73,2020-08-22,1104,N,VIIRS,n,2,291.99,4.35,N,0
37.44737,-121.59671,303.13,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,289.08,1.58,N,0
37.52093,-121.69868,308.87,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,289.34,1.4,N,0
37.51849,-121.69082,304.51,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,289.7,1.4,N,0
37.51477,-121.70255,309.39,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,289.21,1.59,N,0
37.51245,-121.69509,302.34,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,289.4,1.59,N,0
37.5125,-121.7189,317.85,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,290.52,1.99,N,0
37.51034,-121.71198,303.06,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,289.65,1.99,N,0
37.48879,-121.64285,301.85,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,290.86,1.87,N,0
37.48604,-121.63402,308.13,0.67,0.73,2020-08-22,1104,N,VIIRS,n,2,290.58,1.87,N,0
37.51002,-121.73456,300.53,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,288.28,1.82,N,0
37.50777,-121.72733,303.64,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,288.6,1.82,N,0
37.50473,-121.74113,313.96,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,290.35,3.47,N,0
37.50262,-121.73438,310.08,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,291.22,1.82,N,0
37.49897,-121.74622,330.11,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,292.22,6.71,N,0
37.49376,-121.7531,314.68,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,290.93,7.58,N,0
37.44465,-121.59644,301.04,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,288.96,1.45,N,0
37.43679,-121.61866,301.54,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,289.72,2.55,N,0
37.43223,-121.65123,300.97,0.67,0.73,2020-08-22,1104,N,VIIRS,n,2,286.99,0.75,N,0
37.41275,-121.61302,299.67,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,288.32,1.42,N,0
37.41031,-121.60533,303.76,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,289.11,1.42,N,0
37.40085,-121.59891,300.68,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,288.4,2.15,N,0
37.39729,-121.58764,304.56,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,289.03,2.15,N,0
37.39455,-121.60248,318.29,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,290.17,3.27,N,0
37.39113,-121.59167,303.88,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,287.95,3.27,N,0
37.38836,-121.58294,305.03,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,288.41,2.22,N,0
37.38388,-121.56883,299.43,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,288.67,2.47,N,0
37.38169,-121.56194,311.14,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,288.52,2.47,N,0
37.37939,-121.55469,298.51,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,287.78,2.04,N,0
37.42556,-121.72378,303.96,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,290.42,0.82,N,0
37.3822,-121.58701,306.87,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,287.07,2.22,N,0
37.37968,-121.57909,311.31,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,288.53,2.22,N,0
37.29823,-121.44131,313.38,0.69,0.74,2020-08-22,1104,N,VIIRS,n,2,289.9,4.74,N,0
37.29401,-121.45157,322.75,0.69,0.74,2020-08-22,1104,N,VIIRS,n,2,288.86,7.28,N,0
37.29144,-121.44357,322.32,0.69,0.74,2020-08-22,1104,N,VIIRS,n,2,291.74,4.74,N,0
37.31368,-121.51274,304.75,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,284.49,1.87,N,0
37.3119,-121.53051,298.91,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,283.5,2.11,N,0
37.30951,-121.52306,298.02,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,283.44,2,N,0
37.30315,-121.52659,311.58,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,284.28,2,N,0
37.29844,-121.51195,302.33,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,287.27,2.6,N,0
37.42347,-121.7231,308.7,0.66,0.73,2020-08-22,1104,N,VIIRS,n,2,290.66,2.06,N,0
37.38039,-121.58456,309.13,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,287.46,4.35,N,0
37.37806,-121.5771,305.61,0.67,0.74,2020-08-22,1104,N,VIIRS,n,2,288.23,2.84,N,0
37.29736,-121.43881,315.14,0.69,0.74,2020-08-22,1104,N,VIIRS,n,2,290.14,3.36,N,0
37.29306,-121.44896,332.18,0.69,0.74,2020-08-22,1104,N,VIIRS,n,2,290.08,4.94,N,0
37.31247,-121.51051,303.92,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,285.42,1.87,N,0
37.29036,-121.44041,312.96,0.69,0.74,2020-08-22,1104,N,VIIRS,n,2,291.8,4.94,N,0
37.3106,-121.52827,302.71,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,283.49,1.18,N,0
37.30824,-121.5208,296.41,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,283.83,1.18,N,0
37.30187,-121.5243,311.57,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,284.29,2.23,N,0
37.29726,-121.50968,301.36,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,288.11,1.63,N,0
37.29056,-121.51215,300.12,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,289.29,1.63,N,0
37.27334,-121.45776,311.54,0.69,0.74,2020-08-22,1104,N,VIIRS,n,2,287.84,1.77,N,0
37.27083,-121.44984,304.05,0.69,0.74,2020-08-22,1104,N,VIIRS,n,2,288.74,1.77,N,0
37.18189,-121.19437,321.89,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,291.4,10.51,N,0
37.17918,-121.18591,367,0.71,0.75,2020-08-22,1104,N,VIIRS,h,2,296.16,10.51,N,0
37.17676,-121.17834,349.76,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,293.74,11.58,N,0
37.17356,-121.16837,322.06,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,292,11.58,N,0
37.29685,-121.55569,318.82,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,290.74,1.83,N,0
37.29408,-121.54693,300.63,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,287.58,1.83,N,0
37.2912,-121.56141,304.65,0.68,0.74,2020-08-22,1104,N,VIIRS,n,2,289.68,1.83,N,0
37.17792,-121.20576,302.84,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,290.73,5.33,N,0
37.17554,-121.19832,304.88,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,290.79,10.51,N,0
37.17289,-121.19008,314,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,290.64,10.51,N,0
37.1689,-121.24876,337.07,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,292.03,8.8,N,0
37.16702,-121.24292,343.94,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,293.35,11.35,N,0
37.16531,-121.23761,338.72,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,294.04,11.35,N,0
37.1631,-121.23072,349.49,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,294.6,7.78,N,0
37.16045,-121.2225,308.1,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,290.2,7.78,N,0
37.1554,-121.23046,327.29,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,290.15,7.78,N,0
37.16535,-121.26139,312.47,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,290.25,8.8,N,0
37.15863,-121.2405,311.91,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,290.42,11.35,N,0
37.16325,-121.32562,321.37,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,289.59,11.9,N,0
37.16058,-121.31733,367,0.7,0.75,2020-08-22,1104,N,VIIRS,h,2,292.74,9.1,N,0
37.18716,-121.39993,313.94,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,285.99,5.79,N,0
37.18435,-121.39117,300.24,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,285.09,3.95,N,0
37.15812,-121.30972,311.03,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,290.38,9.1,N,0
37.18102,-121.40434,324.92,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,283.96,5.79,N,0
37.1566,-121.3285,367,0.7,0.75,2020-08-22,1104,N,VIIRS,h,2,292.88,11.9,N,0
37.17796,-121.39482,311.55,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,284.32,3.95,N,0
37.15905,-121.3361,302.16,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,289.19,11.9,N,0
37.15382,-121.31985,308.62,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,288.44,9.1,N,0
37.15445,-121.34534,331.15,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,290.32,12.39,N,0
37.15226,-121.33857,340.05,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,289.94,6.28,N,0
37.17164,-121.39865,312.79,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,282.56,3.8,N,0
37.16925,-121.39122,311,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,284.64,3.8,N,0
37.15929,-121.36034,314.17,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,288.97,6.29,N,0
37.14994,-121.33138,310.62,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,287.1,6.28,N,0
37.1605,-121.38753,329.06,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,286.88,5.54,N,0
37.158,-121.37981,320.39,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,287.8,5.54,N,0
37.16278,-121.39459,307.74,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,283.96,3.8,N,0
37.1514,-121.38279,314.25,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,287.74,4.96,N,0
37.15876,-121.23856,321.84,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,291.33,7.41,N,0
37.1554,-121.22791,339.04,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,290.3,7.41,N,0
37.16525,-121.25911,313.46,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,290.71,4.46,N,0
37.16085,-121.24519,311.78,0.71,0.75,2020-08-22,1104,N,VIIRS,n,2,290.36,7.74,N,0
37.16283,-121.32342,337.17,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,289.91,12.78,N,0
37.16029,-121.31536,352.96,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,291.9,12.78,N,0
37.18628,-121.39767,313.23,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,284.98,6.47,N,0
37.15793,-121.3079,307.93,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,289.91,4.92,N,0
37.1801,-121.40197,329.88,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,284.35,3.53,N,0
37.15622,-121.32642,367,0.7,0.75,2020-08-22,1104,N,VIIRS,h,2,293.31,7.54,N,0
37.17728,-121.39305,306.28,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,283.64,3.53,N,0
37.15873,-121.33435,301.84,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,289.15,9.31,N,0
37.1535,-121.31783,303.27,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,288.11,7.54,N,0
37.15414,-121.34372,335.73,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,290.47,9.31,N,0
37.15198,-121.33691,340.93,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,290.14,9.31,N,0
37.17405,-121.40668,298.31,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,279.35,3.53,N,0
37.17093,-121.39679,312.12,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,282.21,3.53,N,0
37.1687,-121.38974,308.86,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,284.2,5.28,N,0
37.15877,-121.35835,316.86,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,289.09,8.81,N,0
37.14964,-121.32951,307.47,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,287.35,7.54,N,0
37.15993,-121.38588,328.38,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,287.93,6.08,N,0
37.15741,-121.37792,320.84,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,288.47,4.59,N,0
37.16219,-121.39301,311.19,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,285.09,6.08,N,0
37.15075,-121.38073,317.65,0.7,0.75,2020-08-22,1104,N,VIIRS,n,2,287.84,4.59,N,0
37.23606,-122.31291,316.25,0.62,0.72,2020-08-22,1104,N,VIIRS,n,2,292.83,2.43,N,0
37.23059,-122.29544,304.21,0.63,0.72,2020-08-22,1104,N,VIIRS,n,2,292.09,1.46,N,0
37.23152,-122.32149,299.57,0.62,0.72,2020-08-22,1104,N,VIIRS,n,2,288.81,2.43,N,0
37.24511,-122.3113,305.61,0.62,0.72,2020-08-22,1104,N,VIIRS,n,2,289.64,1.35,N,0
37.23258,-122.31741,311.17,0.62,0.72,2020-08-22,1104,N,VIIRS,n,2,290.99,5.05,N,0
37.21171,-122.31984,302.57,0.63,0.72,2020-08-22,1104,N,VIIRS,n,2,291.42,2.95,N,0
37.20103,-122.33198,314.45,0.62,0.72,2020-08-22,1104,N,VIIRS,n,2,290.92,1.75,N,0
37.14151,-122.13949,301.38,0.64,0.72,2020-08-22,1104,N,VIIRS,n,2,290.77,1,N,0
37.1946,-122.33445,305.5,0.62,0.72,2020-08-22,1104,N,VIIRS,n,2,288.85,1.75,N,0
37.13548,-122.14352,300.67,0.64,0.72,2020-08-22,1104,N,VIIRS,n,2,289.48,1,N,0
37.07508,-122.11373,305.07,0.65,0.73,2020-08-22,1104,N,VIIRS,n,2,292.26,2.28,N,0
37.12007,-122.30386,297.02,0.63,0.72,2020-08-22,1104,N,VIIRS,n,2,285.7,1.51,N,0
37.06071,-122.1146,313.7,0.65,0.73,2020-08-22,1104,N,VIIRS,n,2,293.09,2.35,N,0
37.05439,-122.11777,310.53,0.65,0.73,2020-08-22,1104,N,VIIRS,n,2,291.87,2.35,N,0
37.04302,-122.10492,307.61,0.65,0.73,2020-08-22,1104,N,VIIRS,n,2,288.57,2.14,N,0
37.09021,-122.27795,319.67,0.63,0.72,2020-08-22,1104,N,VIIRS,n,2,285.58,2.5,N,3
37.04544,-122.13579,310.18,0.65,0.73,2020-08-22,1104,N,VIIRS,n,2,290.2,2.28,N,0
37.07212,-122.1127,301.92,0.65,0.73,2020-08-22,1105,N,VIIRS,n,2,291.88,1.95,N,0
37.05784,-122.11375,321.53,0.65,0.73,2020-08-22,1105,N,VIIRS,n,2,292.57,4.07,N,0
37.09324,-122.27576,321.8,0.63,0.72,2020-08-22,1105,N,VIIRS,n,2,286.93,3.15,N,3
37.04905,-122.13257,300.58,0.65,0.73,2020-08-22,1105,N,VIIRS,n,2,290.08,1.46,N,0
37.03978,-122.10257,309.25,0.65,0.73,2020-08-22,1105,N,VIIRS,n,2,286.49,1.42,N,0
37.04241,-122.13468,304.89,0.65,0.73,2020-08-22,1105,N,VIIRS,n,2,290.63,6.31,N,0
37.03571,-122.13663,337.58,0.65,0.73,2020-08-22,1105,N,VIIRS,n,2,291.56,6.31,N,0
37.03341,-122.12918,343.41,0.65,0.73,2020-08-22,1105,N,VIIRS,n,2,292.57,6.31,N,0
37.02437,-122.1236,305.03,0.65,0.73,2020-08-22,1105,N,VIIRS,n,2,289.83,1.96,N,0
37.03893,-122.19402,310.6,0.64,0.72,2020-08-22,1105,N,VIIRS,n,2,290.5,1.8,N,0
37.03687,-122.18739,306.12,0.64,0.72,2020-08-22,1105,N,VIIRS,n,2,290.49,1.8,N,0
37.0323,-122.19611,308.21,0.64,0.72,2020-08-22,1105,N,VIIRS,n,2,290.55,1.89,N,0
36.41505,-121.45769,302.97,0.73,0.76,2020-08-22,1105,N,VIIRS,n,2,289.54,1.72,N,0
36.4067,-121.45557,303.84,0.73,0.76,2020-08-22,1105,N,VIIRS,n,2,288.8,1.72,N,0
36.3943,-121.4647,310.06,0.73,0.76,2020-08-22,1105,N,VIIRS,n,2,289.56,3.07,N,0
36.41037,-121.45927,301.74,0.73,0.76,2020-08-22,1105,N,VIIRS,n,2,288.49,2.12,N,0
36.39799,-121.46854,303.89,0.73,0.76,2020-08-22,1105,N,VIIRS,n,2,287.37,1.44,N,0
36.39439,-121.45715,301.27,0.73,0.76,2020-08-22,1105,N,VIIRS,n,2,289.5,1.44,N,0
36.3872,-121.53087,307.25,0.72,0.76,2020-08-22,1105,N,VIIRS,n,2,289.21,3.93,N,0
36.38524,-121.5247,307.77,0.72,0.76,2020-08-22,1105,N,VIIRS,n,2,289.3,2.69,N,0
36.37972,-121.53133,315.19,0.72,0.76,2020-08-22,1105,N,VIIRS,n,2,289.55,3.93,N,0
36.3777,-121.52499,309.53,0.72,0.76,2020-08-22,1105,N,VIIRS,n,2,289.53,2.69,N,0
36.17661,-121.64921,319.2,0.72,0.76,2020-08-22,1105,N,VIIRS,n,2,292.69,4.48,N,0
36.17015,-121.62894,303.14,0.73,0.76,2020-08-22,1105,N,VIIRS,n,2,289.37,1.59,N,0
